Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[True, False, True, False, True, False, True, False]",170,0.45411252975463867,1752097746.1613324
1,"[True, False, True, False, False, True, False, False]",164,0.00299072265625,1752097746.1632671
2,"[False, False, True, False, False, True, False, False]",36,0.10016870498657227,1752097746.2634358
3,"[False, True, True, False, False, True, False, True]",101,0.41175103187561035,1752097746.6751869
4,"[False, True, False, False, False, True, False, True]",69,0.06423497200012207,1752097746.7394218
5,"[False, True, False, True, True, False, False, True]",89,0.2647876739501953,1752097747.0042095
6,"[False, False, False, True, True, False, False, True]",25,0.07676196098327637,1752097747.0809715
7,"[True, False, False, True, True, False, True, False]",154,0.34573936462402344,1752097747.4267108
8,"[True, False, False, False, True, False, True, False]",138,0.1551525592803955,1752097747.5818634
9,"[True, False, True, False, False, False, False, False]",160,0.6447134017944336,1752097748.2265768
10,"[True, False, True, False, False, True, False, False]",164,0.0019910335540771484,1752097748.2285678
11,"[False, False, True, False, False, True, False, False]",36,0.11385345458984375,1752097748.3424213
12,"[False, True, True, False, False, True, False, True]",101,0.3988785743713379,1752097748.7412999
13,"[False, True, False, False, False, True, False, True]",69,0.06248021125793457,1752097748.80378
14,"[False, True, False, True, True, False, False, True]",89,0.26444172859191895,1752097749.0682218
15,"[False, False, False, True, True, False, False, True]",25,0.08649778366088867,1752097749.1547196
16,"[True, False, False, True, True, False, True, False]",154,0.3358321189880371,1752097749.4905517
17,"[True, False, False, False, True, False, True, False]",138,0.15787291526794434,1752097749.6484246
18,"[True, False, True, False, True, False, True, False]",170,0.6439046859741211,1752097750.2923293
19,"[True, False, True, False, False, True, False, False]",164,0.0019927024841308594,1752097750.294322
20,"[False, False, True, False, False, True, False, False]",36,0.10042881965637207,1752097750.3947508
21,"[False, True, True, False, False, True, False, True]",101,0.41167235374450684,1752097750.8064232
22,"[False, True, False, False, False, True, False, True]",69,0.06377792358398438,1752097750.870201
23,"[False, True, False, True, True, False, False, True]",89,0.2642793655395508,1752097751.1344805
24,"[False, False, False, True, True, False, False, True]",25,0.07827210426330566,1752097751.2127526
25,"[True, False, False, True, True, False, True, False]",154,0.34430360794067383,1752097751.5570562
26,"[True, False, False, False, True, False, True, False]",138,0.15411829948425293,1752097751.7111745
27,"[True, False, True, False, False, False, False, False]",160,0.6466448307037354,1752097752.3578193
28,"[True, False, True, False, False, True, False, False]",164,0.004639387130737305,1752097752.3624587
29,"[False, False, True, False, False, True, False, False]",36,0.10066509246826172,1752097752.4631238
30,"[False, True, True, False, False, True, False, True]",101,0.42076802253723145,1752097752.8838918
31,"[False, True, False, False, False, True, False, True]",69,0.05268692970275879,1752097752.9365788
32,"[False, True, False, True, True, False, False, True]",89,0.26394009590148926,1752097753.2005188
33,"[False, False, False, True, True, False, False, True]",25,0.07766461372375488,1752097753.2781835
34,"[True, False, False, True, True, False, True, False]",154,0.34322643280029297,1752097753.62141
35,"[True, False, False, False, True, False, True, False]",138,0.15451717376708984,1752097753.775927
36,"[True, False, True, False, False, False, False, False]",160,0.645989179611206,1752097754.4219162
37,"[True, False, True, False, False, True, False, False]",164,0.0019235610961914062,1752097754.4238398
38,"[False, False, True, False, False, True, False, False]",36,0.10024333000183105,1752097754.5240831
39,"[False, True, True, False, False, True, False, True]",101,0.41483187675476074,1752097754.938915
40,"[False, True, False, False, False, True, False, True]",69,0.06282281875610352,1752097755.0017378
41,"[False, True, False, True, True, False, False, True]",89,0.2618868350982666,1752097755.2636247
42,"[False, False, False, True, True, False, False, True]",25,0.07736086845397949,1752097755.3409855
43,"[True, False, False, True, True, False, True, False]",154,0.3432590961456299,1752097755.6842446
44,"[True, False, False, False, True, False, True, False]",138,0.1531820297241211,1752097755.8374267
45,"[True, False, True, False, False, False, False, False]",160,0.6453099250793457,1752097756.4827366
46,"[True, False, True, False, False, True, False, False]",164,0.0038390159606933594,1752097756.4865756
47,"[False, False, True, False, False, True, False, False]",36,0.09796881675720215,1752097756.5845444
48,"[False, True, True, False, False, True, False, True]",101,0.4127485752105713,1752097756.997293
49,"[False, True, False, False, False, True, False, True]",69,0.06312322616577148,1752097757.0604162
50,"[False, True, False, True, True, False, False, True]",89,0.2639350891113281,1752097757.3243513
51,"[False, False, False, True, True, False, False, True]",25,0.07777857780456543,1752097757.40213
52,"[True, False, False, True, True, False, True, False]",154,0.34064245223999023,1752097757.7427723
53,"[True, False, False, False, True, False, True, False]",138,0.15392470359802246,1752097757.896697
54,"[True, False, True, False, True, False, True, False]",170,0.6562056541442871,1752097758.5529027
55,"[True, False, True, False, False, True, False, False]",164,0.001988649368286133,1752097758.5548913
56,"[False, False, True, False, False, True, False, False]",36,0.08767151832580566,1752097758.6425629
57,"[False, True, True, False, False, True, False, True]",101,0.4122302532196045,1752097759.0547931
58,"[False, True, False, False, False, True, False, True]",69,0.06644296646118164,1752097759.121236
59,"[False, True, False, True, True, False, False, True]",89,0.2601165771484375,1752097759.3813527
60,"[False, False, False, True, True, False, False, True]",25,0.07735109329223633,1752097759.4587038
61,"[True, False, False, True, True, False, True, False]",154,0.3418278694152832,1752097759.8005316
62,"[True, False, False, False, True, False, True, False]",138,0.15660357475280762,1752097759.9571352
63,"[True, False, True, False, True, False, True, False]",170,0.6452350616455078,1752097760.6023703
64,"[True, False, True, False, False, True, False, False]",164,0.002000093460083008,1752097760.6043704
65,"[False, False, True, False, False, True, False, False]",36,0.10136270523071289,1752097760.705733
66,"[False, True, True, False, False, True, False, True]",101,0.40996742248535156,1752097761.1157005
67,"[False, True, False, False, False, True, False, True]",69,0.06323385238647461,1752097761.1789343
68,"[False, True, False, True, True, False, False, True]",89,0.26372504234313965,1752097761.4426594
69,"[False, False, False, True, True, False, False, True]",25,0.08339405059814453,1752097761.5260534
70,"[True, False, False, True, True, False, True, False]",154,0.3463311195373535,1752097761.8723845
71,"[True, False, False, False, True, False, True, False]",138,0.14644837379455566,1752097762.018833
72,"[True, False, True, False, False, False, False, False]",160,0.6457099914550781,1752097762.664543
73,"[True, False, True, False, False, True, False, False]",164,0.0020072460174560547,1752097762.6665502
74,"[False, False, True, False, False, True, False, False]",36,0.09981417655944824,1752097762.7663643
75,"[False, True, True, False, False, True, False, True]",101,0.41106653213500977,1752097763.1774309
76,"[False, True, False, False, False, True, False, True]",69,0.06181931495666504,1752097763.2392502
77,"[False, True, False, True, True, False, False, True]",89,0.2637948989868164,1752097763.503045
78,"[False, False, False, True, True, False, False, True]",25,0.07768845558166504,1752097763.5807335
79,"[True, False, False, True, True, False, True, False]",154,0.3471083641052246,1752097763.927842
80,"[True, False, False, False, True, False, True, False]",138,0.15157127380371094,1752097764.0794132
81,"[True, False, True, False, False, False, False, False]",160,0.6451075077056885,1752097764.7245207
82,"[True, False, True, False, False, True, False, False]",164,0.0019390583038330078,1752097764.7264597
83,"[False, False, True, False, False, True, False, False]",36,0.09923076629638672,1752097764.8256905
84,"[False, True, True, False, False, True, False, True]",101,0.4114217758178711,1752097765.2371123
85,"[False, True, False, False, False, True, False, True]",69,0.06331348419189453,1752097765.3004258
86,"[False, True, False, True, True, False, False, True]",89,0.2615933418273926,1752097765.562019
87,"[False, False, False, True, True, False, False, True]",25,0.07986092567443848,1752097765.64188
88,"[True, False, False, True, True, False, True, False]",154,0.3418307304382324,1752097765.9837108
89,"[True, False, False, False, True, False, True, False]",138,0.15543794631958008,1752097766.1391487
90,"[True, False, True, False, True, False, True, False]",170,0.6423733234405518,1752097766.781522
91,"[True, False, True, False, False, True, False, False]",164,0.0029900074005126953,1752097766.784512
92,"[False, False, True, False, False, True, False, False]",36,0.10467243194580078,1752097766.8891845
93,"[False, True, True, False, False, True, False, True]",101,0.41257190704345703,1752097767.3017564
94,"[False, True, False, False, False, True, False, True]",69,0.05752301216125488,1752097767.3592794
95,"[False, True, False, True, True, False, False, True]",89,0.26142024993896484,1752097767.6206996
96,"[False, False, False, True, True, False, False, True]",25,0.07829451560974121,1752097767.6989942
97,"[True, False, False, True, True, False, True, False]",154,0.3427891731262207,1752097768.0417833
98,"[True, False, False, False, True, False, True, False]",138,0.15436387062072754,1752097768.1961472
99,"[True, False, True, False, False, False, False, False]",160,0.6445472240447998,1752097768.8406944
100,"[True, False, True, False, False, True, False, False]",164,0.0029954910278320312,1752097768.84369
101,"[False, False, True, False, False, True, False, False]",36,0.117767333984375,1752097768.9614573
102,"[False, True, True, False, False, True, False, True]",101,0.39275145530700684,1752097769.3542087
103,"[False, True, False, False, False, True, False, True]",69,0.06334710121154785,1752097769.4175558
104,"[False, True, False, True, True, False, False, True]",89,0.2646005153656006,1752097769.6821563
105,"[False, False, False, True, True, False, False, True]",25,0.07671427726745605,1752097769.7588706
106,"[True, False, False, True, True, False, True, False]",154,0.341533899307251,1752097770.1004045
107,"[True, False, False, False, True, False, True, False]",138,0.15458321571350098,1752097770.2549877
108,"[True, False, True, False, True, False, True, False]",170,0.6445028781890869,1752097770.8994906
109,"[True, False, True, False, False, True, False, False]",164,0.0019931793212890625,1752097770.9014838
110,"[False, False, True, False, False, True, False, False]",36,0.0996389389038086,1752097771.0011227
111,"[False, True, True, False, False, True, False, True]",101,0.4123096466064453,1752097771.4134324
112,"[False, True, False, False, False, True, False, True]",69,0.06183671951293945,1752097771.475269
113,"[False, True, False, True, True, False, False, True]",89,0.26837754249572754,1752097771.7436466
114,"[False, False, False, True, True, False, False, True]",25,0.07631564140319824,1752097771.8199623
115,"[True, False, False, True, True, False, True, False]",154,0.35530614852905273,1752097772.1752684
116,"[True, False, False, False, True, False, True, False]",138,0.13918232917785645,1752097772.3144507
117,"[True, False, True, False, True, False, True, False]",170,0.6427714824676514,1752097772.9572222
118,"[True, False, True, False, False, True, False, False]",164,0.003628969192504883,1752097772.9608512
119,"[False, False, True, False, False, True, False, False]",36,0.10335254669189453,1752097773.0642037
120,"[False, True, True, False, False, True, False, True]",101,0.4070310592651367,1752097773.4712348
121,"[False, True, False, False, False, True, False, True]",69,0.061834096908569336,1752097773.533069
122,"[False, True, False, True, True, False, False, True]",89,0.26318883895874023,1752097773.7962577
123,"[False, False, False, True, True, False, False, True]",25,0.07743310928344727,1752097773.8736908
124,"[True, False, False, True, True, False, True, False]",154,0.3426954746246338,1752097774.2163863
125,"[True, False, False, False, True, False, True, False]",138,0.15297555923461914,1752097774.3693619
126,"[True, False, True, False, False, False, False, False]",160,0.6441993713378906,1752097775.0135612
127,"[True, False, True, False, False, True, False, False]",164,0.00396728515625,1752097775.0175285
128,"[False, False, True, False, False, True, False, False]",36,0.0981149673461914,1752097775.1156435
129,"[False, True, True, False, False, True, False, True]",101,0.4175739288330078,1752097775.5332174
130,"[False, True, False, False, False, True, False, True]",69,0.05567026138305664,1752097775.5888877
131,"[False, True, False, True, True, False, False, True]",89,0.26704883575439453,1752097775.8559365
132,"[False, False, False, True, True, False, False, True]",25,0.07342314720153809,1752097775.9293597
133,"[True, False, False, True, True, False, True, False]",154,0.3547675609588623,1752097776.2841272
134,"[True, False, False, False, True, False, True, False]",138,0.14036107063293457,1752097776.4244883
135,"[True, False, True, False, False, False, False, False]",160,0.6465964317321777,1752097777.0710847
136,"[True, False, True, False, False, True, False, False]",164,0.0019452571868896484,1752097777.07303
137,"[False, False, True, False, False, True, False, False]",36,0.0965723991394043,1752097777.1696024
138,"[False, True, True, False, False, True, False, True]",101,0.4126620292663574,1752097777.5822644
139,"[False, True, False, False, False, True, False, True]",69,0.05949759483337402,1752097777.641762
140,"[False, True, False, True, True, False, False, True]",89,0.26576733589172363,1752097777.9075294
141,"[False, False, False, True, True, False, False, True]",25,0.07579612731933594,1752097777.9833255
142,"[True, False, False, True, True, False, True, False]",154,0.34153270721435547,1752097778.3248582
143,"[True, False, False, False, True, False, True, False]",138,0.1555931568145752,1752097778.4804513
144,"[True, False, True, False, False, False, False, False]",160,0.6428165435791016,1752097779.123268
145,"[True, False, True, False, False, True, False, False]",164,0.0019352436065673828,1752097779.1252031
146,"[False, False, True, False, False, True, False, False]",36,0.09865045547485352,1752097779.2238536
147,"[False, True, True, False, False, True, False, True]",101,0.412142276763916,1752097779.6359959
148,"[False, True, False, False, False, True, False, True]",69,0.061939239501953125,1752097779.697935
