Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, True, False, False, False, True, False, True]",69,6.930876016616821,1752096386.8345723
1,"[False, True, True, False, False, True, False, True]",101,0.221205472946167,1752096387.0548346
2,"[False, True, False, False, False, True, False, True]",69,0.5021016597747803,1752096387.5569363
3,"[False, True, False, True, True, False, False, True]",89,5.046147584915161,1752096392.6030838
4,"[False, False, False, True, True, False, False, True]",25,0.21253204345703125,1752096392.815616
5,"[True, False, False, True, True, False, True, False]",154,2.895580291748047,1752096395.7111962
6,"[True, False, False, False, True, False, True, False]",138,0.3745112419128418,1752096396.0857074
7,"[True, False, True, False, False, False, False, False]",160,3.3247556686401367,1752096399.410463
8,"[True, False, True, False, False, True, False, False]",164,0.001991748809814453,1752096399.4124548
9,"[False, False, True, False, False, True, False, False]",36,0.4356722831726074,1752096399.8481271
10,"[False, False, False, False, False, True, False, False]",4,0.053583383560180664,1752096399.9017105
11,"[False, True, False, False, False, True, False, True]",69,5.557915925979614,1752096405.4596264
12,"[False, True, True, False, False, True, False, True]",101,0.19672036170959473,1752096405.6563468
13,"[False, True, False, False, False, True, False, True]",69,0.5482378005981445,1752096406.2045846
14,"[False, True, False, True, True, False, False, True]",89,5.2393798828125,1752096411.4439645
15,"[False, False, False, True, True, False, False, True]",25,0.14433693885803223,1752096411.5883014
16,"[True, False, False, True, True, False, True, False]",154,3.0204031467437744,1752096414.6096442
17,"[True, False, False, False, True, False, True, False]",138,0.3868694305419922,1752096414.995574
18,"[True, False, True, False, False, False, False, False]",160,3.380460739135742,1752096418.3760347
19,"[True, False, True, False, False, True, False, False]",164,0.0019423961639404297,1752096418.3779771
20,"[False, False, True, False, False, True, False, False]",36,0.4551413059234619,1752096418.8331184
21,"[False, False, False, False, False, True, False, False]",4,0.04012727737426758,1752096418.8732457
22,"[False, True, False, False, False, True, False, True]",69,5.799971342086792,1752096424.673217
23,"[False, True, True, False, False, True, False, True]",101,0.20221614837646484,1752096424.8754332
24,"[False, True, False, False, False, True, False, True]",69,0.5590486526489258,1752096425.4344819
25,"[False, True, False, True, True, False, False, True]",89,5.347649812698364,1752096430.7821317
26,"[False, False, False, True, True, False, False, True]",25,0.14287829399108887,1752096430.92501
27,"[True, False, False, True, True, False, True, False]",154,3.053117036819458,1752096433.978127
28,"[True, False, False, False, True, False, True, False]",138,0.39558959007263184,1752096434.3737166
29,"[True, False, True, False, False, False, False, False]",160,3.4075417518615723,1752096437.7812583
30,"[True, False, True, False, False, True, False, False]",164,0.002012014389038086,1752096437.7832704
31,"[False, False, True, False, False, True, False, False]",36,0.4600245952606201,1752096438.243295
