Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, True, False, False]",4,9.31045389175415,1753315866.1151063
1,"[False, True, False, True]",5,1.9996278285980225,1753315868.1147342
2,"[True, False, False, True]",9,2.00040602684021,1753315870.1151402
3,"[True, False, True, False]",10,1.99995756149292,1753315872.1150978
4,"[False, False, False, False]",0,1.999856948852539,1753315874.1149547
5,"[False, True, False, False]",4,0.002004384994506836,1753315874.116959
6,"[False, True, False, True]",5,2.000638484954834,1753315876.1175976
7,"[True, False, False, True]",9,1.999450922012329,1753315878.1170485
8,"[True, False, True, False]",10,1.9996373653411865,1753315880.1166859
9,"[False, True, False, False]",4,2.0016300678253174,1753315882.118316
10,"[False, True, False, True]",5,2.000910758972168,1753315884.1192267
11,"[True, False, False, True]",9,2.0005359649658203,1753315886.1197627
12,"[True, False, True, False]",10,2.0008387565612793,1753315888.1206014
13,"[False, True, False, False]",4,2.0023863315582275,1753315890.1229877
14,"[False, True, False, True]",5,2.0013742446899414,1753315892.124362
15,"[True, False, False, True]",9,2.0039126873016357,1753315894.1282747
16,"[True, False, True, False]",10,2.008115768432617,1753315896.1363904
17,"[False, False, False, False]",0,1.9892117977142334,1753315898.1256022
18,"[False, True, False, False]",4,0.002000093460083008,1753315898.1276023
19,"[False, True, False, True]",5,2.0094056129455566,1753315900.137008
20,"[True, False, False, True]",9,1.990325927734375,1753315902.1273339
21,"[True, False, True, False]",10,2.0093648433685303,1753315904.1366987
22,"[False, False, False, False]",0,1.9983546733856201,1753315906.1350534
23,"[False, True, False, False]",4,0.006003856658935547,1753315906.1410573
24,"[False, True, False, True]",5,1.9978065490722656,1753315908.1388638
25,"[True, False, False, True]",9,1.9908967018127441,1753315910.1297605
26,"[True, False, True, False]",10,2.000218391418457,1753315912.129979
27,"[False, True, False, False]",4,2.0015997886657715,1753315914.1315787
28,"[False, True, False, True]",5,2.000232219696045,1753315916.131811
29,"[True, False, False, True]",9,1.9997220039367676,1753315918.131533
30,"[True, False, True, False]",10,1.9989533424377441,1753315920.1304862
31,"[False, True, False, False]",4,2.0081472396850586,1753315922.1386335
32,"[False, True, False, True]",5,1.9988114833831787,1753315924.137445
33,"[True, False, False, True]",9,1.9957489967346191,1753315926.133194
34,"[True, False, True, False]",10,2.0010688304901123,1753315928.1342628
35,"[False, True, False, False]",4,2.0009522438049316,1753315930.135215
36,"[False, True, False, True]",5,2.003913640975952,1753315932.1391287
37,"[True, False, False, True]",9,1.9997200965881348,1753315934.1388488
38,"[True, False, True, False]",10,1.9991717338562012,1753315936.1380205
39,"[False, False, False, False]",0,2.0017759799957275,1753315938.1397965
40,"[False, True, False, False]",4,0.0019474029541015625,1753315938.141744
41,"[False, True, False, True]",5,2.000369071960449,1753315940.142113
42,"[True, False, False, True]",9,2.000321865081787,1753315942.1424348
43,"[True, False, True, False]",10,2.0013208389282227,1753315944.1437557
45,"[False, True, False, False]",4,0.004004240036010742,1753315946.1484091
44,"[False, False, False, False]",0,2.0006492137908936,1753315946.144405
46,"[False, True, False, True]",5,1.9973907470703125,1753315948.1457999
47,"[True, False, False, True]",9,2.0020182132720947,1753315950.147818
48,"[True, False, True, False]",10,1.9983832836151123,1753315952.1462014
49,"[False, True, False, False]",4,2.003016710281372,1753315954.149218
50,"[False, True, False, True]",5,2.0002951622009277,1753315956.1495132
51,"[True, False, False, True]",9,2.001216411590576,1753315958.1507297
52,"[True, False, True, False]",10,2.001357316970825,1753315960.152087
53,"[False, True, False, False]",4,1.999499797821045,1753315962.1515868
54,"[False, True, False, True]",5,2.002098560333252,1753315964.1536853
55,"[True, False, False, True]",9,2.000734567642212,1753315966.15442
56,"[True, False, True, False]",10,1.9987339973449707,1753315968.153154
57,"[False, False, False, False]",0,2.001765727996826,1753315970.1549196
58,"[False, True, False, False]",4,0.002007007598876953,1753315970.1569266
59,"[False, True, False, True]",5,2.000786066055298,1753315972.1577127
60,"[True, False, False, True]",9,1.9996471405029297,1753315974.1573598
61,"[True, False, True, False]",10,2.00050950050354,1753315976.1578693
62,"[False, False, False, False]",0,2.0002238750457764,1753315978.1580932
63,"[False, True, False, False]",4,0.0019960403442382812,1753315978.1600893
64,"[False, True, False, True]",5,1.9988162517547607,1753315980.1589055
65,"[True, False, False, True]",9,2.001093864440918,1753315982.1599994
66,"[True, False, True, False]",10,1.9994921684265137,1753315984.1594915
67,"[False, False, False, False]",0,2.0010221004486084,1753315986.1605136
68,"[False, True, False, False]",4,0.002000570297241211,1753315986.1625142
69,"[False, True, False, True]",5,1.999509572982788,1753315988.1620238
70,"[True, False, False, True]",9,2.0019137859344482,1753315990.1639376
71,"[True, False, True, False]",10,1.9989893436431885,1753315992.162927
72,"[False, False, False, False]",0,2.002244710922241,1753315994.1651716
73,"[False, True, False, False]",4,0.0019958019256591797,1753315994.1671674
74,"[False, True, False, True]",5,2.0010745525360107,1753315996.168242
75,"[True, False, False, True]",9,2.000577211380005,1753315998.1688192
76,"[True, False, True, False]",10,2.0004570484161377,1753316000.1692762
77,"[False, False, False, False]",0,2.0013136863708496,1753316002.17059
78,"[False, True, False, False]",4,0.0020003318786621094,1753316002.173005
79,"[False, True, False, True]",5,2.000610589981079,1753316004.1732008
80,"[True, False, False, True]",9,1.9999587535858154,1753316006.1731596
81,"[True, False, True, False]",10,1.9993581771850586,1753316008.1725178
82,"[False, False, False, False]",0,2.0012476444244385,1753316010.1737654
83,"[False, True, False, False]",4,0.002001047134399414,1753316010.1757665
84,"[False, True, False, True]",5,1.9989330768585205,1753316012.1746995
85,"[True, False, False, True]",9,2.0005736351013184,1753316014.1752732
86,"[True, False, True, False]",10,2.000988721847534,1753316016.176262
87,"[False, False, False, False]",0,1.999176025390625,1753316018.175438
88,"[False, True, False, False]",4,0.0019998550415039062,1753316018.210751
89,"[False, True, False, True]",5,5.999633312225342,1753316024.177071
