Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, True, False, True]",5,0.8582804203033447,1753316036.179307
1,"[True, False, False, True]",9,2.0009264945983887,1753316038.1802335
2,"[True, False, True, False]",10,2.000556707382202,1753316040.1807902
3,"[False, True, False, False]",4,2.001894474029541,1753316042.1826847
4,"[False, True, False, True]",5,5.9992804527282715,1753316048.181965
5,"[True, False, False, True]",9,2.001286029815674,1753316050.1832511
6,"[True, False, True, False]",10,2.0013253688812256,1753316052.1845765
7,"[False, True, False, False]",4,2.0020909309387207,1753316054.1866674
8,"[False, True, False, True]",5,6.00120735168457,1753316060.1878748
9,"[True, False, False, True]",9,1.9995803833007812,1753316062.1874552
10,"[True, False, True, False]",10,2.0008978843688965,1753316064.188353
11,"[False, False, False, False]",0,2.000870943069458,1753316066.189224
12,"[False, True, False, False]",4,0.0020020008087158203,1753316066.191226
13,"[False, True, False, True]",5,6.000680923461914,1753316072.191907
14,"[True, False, False, True]",9,1.9999961853027344,1753316074.191903
15,"[True, False, True, False]",10,2.0004804134368896,1753316076.1923835
16,"[False, True, False, False]",4,2.00189471244812,1753316078.1942782
17,"[False, True, False, True]",5,6.0009236335754395,1753316084.1952019
18,"[True, False, False, True]",9,2.0045151710510254,1753316086.199717
19,"[True, False, True, False]",10,1.9972507953643799,1753316088.1969678
20,"[False, False, False, False]",0,2.001222848892212,1753316090.1981907
21,"[False, True, False, False]",4,0.0020008087158203125,1753316090.2001915
22,"[False, True, False, True]",5,6.009309768676758,1753316096.2095013
23,"[True, False, False, True]",9,1.9960544109344482,1753316098.2055557
24,"[True, False, True, False]",10,1.9948585033416748,1753316100.2004142
25,"[False, True, False, False]",4,2.004577159881592,1753316102.2049913
26,"[False, True, False, True]",5,5.998841285705566,1753316108.2038326
27,"[True, False, False, True]",9,2.004244804382324,1753316110.2080774
28,"[True, False, True, False]",10,1.996546983718872,1753316112.2046244
29,"[False, True, False, False]",4,2.0024750232696533,1753316114.2070994
30,"[False, True, False, True]",5,6.000232696533203,1753316120.2073321
31,"[True, False, False, True]",9,2.0020270347595215,1753316122.2093592
32,"[True, False, True, False]",10,1.999664306640625,1753316124.2090235
33,"[False, True, False, False]",4,2.001706838607788,1753316126.2107303
34,"[False, True, False, True]",5,5.999767541885376,1753316132.2104979
35,"[True, False, False, True]",9,2.00167179107666,1753316134.2121696
36,"[True, False, True, False]",10,2.000218629837036,1753316136.212903
37,"[False, False, False, False]",0,2.0007951259613037,1753316138.2131834
38,"[False, True, False, False]",4,0.0020008087158203125,1753316138.2151842
39,"[False, True, False, True]",5,5.9999775886535645,1753316144.2151618
40,"[True, False, False, True]",9,2.0005135536193848,1753316146.2156754
41,"[True, False, True, False]",10,1.9989957809448242,1753316148.2146711
42,"[False, False, False, False]",0,2.00185489654541,1753316150.216526
43,"[False, True, False, False]",4,0.0019989013671875,1753316150.218525
44,"[False, True, False, True]",5,6.000349760055542,1753316156.2188747
45,"[True, False, False, True]",9,1.9997479915618896,1753316158.2186227
46,"[True, False, True, False]",10,2.006577253341675,1753316160.2252
