Passo,Step,Valor do Passo,Duracao (s),Timestamp
123,"[True, False, False, True, True, False, True, False]",154,0.0854957103729248,1752098473.248816
124,"[True, False, False, False, True, False, True, False]",138,0.043047428131103516,1752098473.2918634
125,"[True, False, True, False, True, False, True, False]",170,0.12243032455444336,1752098473.4142938
126,"[True, False, True, False, False, True, False, False]",164,0.0026273727416992188,1752098473.4169211
127,"[True, False, False, False, False, True, False, False]",132,0.03904271125793457,1752098473.4559639
128,"[False, False, False, False, False, True, False, False]",4,0.05899357795715332,1752098473.5149574
129,"[False, True, False, False, False, True, False, True]",69,0.5416123867034912,1752098474.0565698
130,"[False, True, True, False, False, True, False, True]",101,0.2794065475463867,1752098474.3359764
131,"[False, True, False, False, False, True, False, True]",69,0.05583000183105469,1752098474.3918064
132,"[False, True, False, True, True, False, False, True]",89,0.17951726913452148,1752098474.5713236
133,"[False, False, False, True, True, False, False, True]",25,0.07112503051757812,1752098474.6424487
134,"[False, False, False, False, True, False, False, True]",9,0.04801464080810547,1752098474.6904633
135,"[True, False, False, False, True, False, True, False]",138,0.2089242935180664,1752098474.8993876
136,"[True, False, False, True, True, False, True, False]",154,0.08832812309265137,1752098474.9877157
137,"[True, False, False, False, True, False, True, False]",138,0.04501056671142578,1752098475.0327263
139,"[True, False, True, False, False, True, False, False]",164,0.0019407272338867188,1752098475.1564074
138,"[True, False, True, False, True, False, True, False]",170,0.12174034118652344,1752098475.1544666
140,"[True, False, False, False, False, True, False, False]",132,0.03950786590576172,1752098475.1959152
141,"[False, False, False, False, False, True, False, False]",4,0.0594174861907959,1752098475.2553327
142,"[False, True, False, False, False, True, False, True]",69,0.5404257774353027,1752098475.7957585
143,"[False, True, True, False, False, True, False, True]",101,0.2807936668395996,1752098476.0765522
144,"[False, True, False, False, False, True, False, True]",69,0.055437564849853516,1752098476.1319897
145,"[False, True, False, True, True, False, False, True]",89,0.1795823574066162,1752098476.311572
146,"[False, False, False, True, True, False, False, True]",25,0.07231497764587402,1752098476.383887
147,"[False, False, False, False, True, False, False, True]",9,0.046546220779418945,1752098476.4304333
148,"[True, False, False, False, True, False, True, False]",138,0.2091667652130127,1752098476.6396
149,"[True, False, False, True, True, False, True, False]",154,0.08318161964416504,1752098476.7227817
150,"[True, False, False, False, True, False, True, False]",138,0.04418492317199707,1752098476.7669666
151,"[True, False, True, False, False, False, False, False]",160,0.12144827842712402,1752098476.8884149
152,"[True, False, True, False, False, True, False, False]",164,0.0019421577453613281,1752098476.890357
153,"[True, False, False, False, False, True, False, False]",132,0.03992271423339844,1752098476.9302797
154,"[False, False, False, False, False, True, False, False]",4,0.05813169479370117,1752098476.9884114
155,"[False, False, False, False, False, False, False, False]",0,0.08459997177124023,1752098477.0730114
156,"[False, True, False, False, False, False, False, False]",64,0.4576752185821533,1752098477.5306866
157,"[False, True, True, False, False, False, False, False]",96,4.2893853187561035,1752098481.820072
158,"[False, True, True, False, False, False, False, False]",96,30.00124716758728,1752098511.821319
