Passo,Step,Valor do Passo,Duracao (s),Timestamp
70,"[False, True, True, False]",6,0.3768453598022461,1752541125.817461
71,"[False, True, False, False]",4,0.06812334060668945,1752541125.8855844
72,"[False, True, False, True]",5,0.3566281795501709,1752541126.2422125
73,"[False, False, False, True]",1,0.06977605819702148,1752541126.3119886
74,"[True, False, False, True]",9,0.22482538223266602,1752541126.536814
75,"[True, False, False, False]",8,0.09613728523254395,1752541126.6329513
76,"[True, False, True, False]",10,0.28411316871643066,1752541126.9170644
77,"[False, False, True, False]",2,0.10826730728149414,1752541127.0253317
78,"[False, True, True, False]",6,0.37937045097351074,1752541127.4047022
79,"[False, True, False, False]",4,0.06885981559753418,1752541127.473562
80,"[False, True, False, True]",5,0.35399365425109863,1752541127.8275557
81,"[False, False, False, True]",1,0.0701594352722168,1752541127.897715
82,"[True, False, False, True]",9,0.2274775505065918,1752541128.1251926
83,"[True, False, False, False]",8,0.0943753719329834,1752541128.219568
84,"[True, False, True, False]",10,0.2805039882659912,1752541128.500072
85,"[False, False, True, False]",2,0.1115257740020752,1752541128.6115978
86,"[False, True, True, False]",6,0.3789846897125244,1752541128.9905825
87,"[False, True, False, False]",4,0.0682523250579834,1752541129.0588348
88,"[False, True, False, True]",5,0.3544580936431885,1752541129.413293
89,"[False, False, False, True]",1,0.07036900520324707,1752541129.483662
90,"[True, False, False, True]",9,0.2274761199951172,1752541129.711138
91,"[True, False, False, False]",8,0.09485602378845215,1752541129.805994
92,"[True, False, True, False]",10,0.2806715965270996,1752541130.0866656
93,"[False, False, True, False]",2,8.333517074584961,1752541138.4201827
94,"[True, False, True, False]",10,1.6012318134307861,1752541140.0214145
95,"[False, False, True, False]",2,2.9089372158050537,1752541142.9303517
96,"[True, False, True, False]",10,5.921170473098755,1752541148.8515222
