Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, False, True, False, False, True, False, False]",36,1.136129379272461,1752540343.088169
1,"[False, True, True, False, False, True, False, True]",101,8.94598388671875,1752540352.0335038
2,"[False, True, False, False, False, True, False, True]",69,0.13102340698242188,1752540352.1645272
3,"[False, True, False, True, True, False, False, True]",89,0.8609251976013184,1752540353.0254524
4,"[False, False, False, True, True, False, False, True]",25,0.14409518241882324,1752540353.1695476
5,"[True, False, False, True, True, False, True, False]",154,4.906741380691528,1752540358.076289
6,"[True, False, False, False, True, False, True, False]",138,0.2001328468322754,1752540358.2764218
7,"[True, False, True, False, False, False, False, False]",160,1.6149694919586182,1752540359.8913913
8,"[True, False, True, False, False, True, False, False]",164,0.0019876956939697266,1752540359.893379
9,"[False, False, True, False, False, True, False, False]",36,1.213289737701416,1752540361.1066687
10,"[False, True, True, False, False, True, False, True]",101,9.409931659698486,1752540370.5166004
11,"[False, True, False, False, False, True, False, True]",69,0.13060379028320312,1752540370.6472042
12,"[False, True, False, True, True, False, False, True]",89,0.8631970882415771,1752540371.5104012
13,"[False, False, False, True, True, False, False, True]",25,0.13913965225219727,1752540371.649541
14,"[True, False, False, True, True, False, True, False]",154,4.9399378299713135,1752540376.5894787
15,"[True, False, False, False, True, False, True, False]",138,0.1992030143737793,1752540376.7886817
16,"[True, False, True, False, True, False, True, False]",170,1.6224133968353271,1752540378.4110951
17,"[True, False, True, False, False, True, False, False]",164,0.0029861927032470703,1752540378.4150784
18,"[False, False, True, False, False, True, False, False]",36,1.222592830657959,1752540379.6366742
19,"[False, True, True, False, False, True, False, True]",101,8.979780912399292,1752540388.616455
20,"[False, True, False, False, False, True, False, True]",69,0.12903141975402832,1752540388.7454865
21,"[False, True, False, True, True, False, False, True]",89,0.871690034866333,1752540389.6171765
22,"[False, False, False, True, True, False, False, True]",25,3.434218645095825,1752540393.0513952
23,"[True, False, False, True, True, False, True, False]",154,1.442469596862793,1752540394.4938648
24,"[True, False, False, False, True, False, True, False]",138,0.19639801979064941,1752540394.6902628
25,"[True, False, True, False, True, False, True, False]",170,1.640554428100586,1752540396.3308172
26,"[True, False, True, False, False, True, False, False]",164,0.0019903182983398438,1752540396.3328075
27,"[False, False, True, False, False, True, False, False]",36,0.13008832931518555,1752540396.4628959
28,"[False, True, True, False, False, True, False, True]",101,0.6091716289520264,1752540397.0720675
29,"[False, True, False, False, False, True, False, True]",69,0.08753013610839844,1752540397.1595976
30,"[False, True, False, True, True, False, False, True]",89,0.9377748966217041,1752540398.0973725
31,"[False, False, False, True, True, False, False, True]",25,0.12411689758300781,1752540398.2214894
32,"[True, False, False, True, True, False, True, False]",154,1.4307212829589844,1752540399.6522107
33,"[True, False, False, False, True, False, True, False]",138,0.16451311111450195,1752540399.8167238
34,"[True, False, True, False, False, False, False, False]",160,1.7069790363311768,1752540401.5237029
35,"[True, False, True, False, False, True, False, False]",164,0.001993894577026367,1752540401.5256968
36,"[False, False, True, False, False, True, False, False]",36,0.12860488891601562,1752540401.6543016
37,"[False, True, True, False, False, True, False, True]",101,0.628220796585083,1752540402.2825224
38,"[False, True, False, False, False, True, False, True]",69,0.0902104377746582,1752540402.3727329
39,"[False, True, False, True, True, False, False, True]",89,0.9535424709320068,1752540403.3262753
40,"[False, False, False, True, True, False, False, True]",25,0.12391901016235352,1752540403.4501944
41,"[True, False, False, True, True, False, True, False]",154,1.4218430519104004,1752540404.8720374
42,"[True, False, False, False, True, False, True, False]",138,0.17026948928833008,1752540405.042307
43,"[True, False, True, False, False, True, False, False]",164,1.713724136352539,1752540406.756031
44,"[False, False, True, False, False, True, False, False]",36,0.1296687126159668,1752540406.8856997
45,"[False, True, True, False, False, True, False, True]",101,0.6352436542510986,1752540407.5209434
46,"[False, True, False, False, False, True, False, True]",69,0.08537507057189941,1752540407.6063185
47,"[False, True, False, True, True, False, False, True]",89,0.9599165916442871,1752540408.566235
48,"[False, False, False, True, True, False, False, True]",25,0.12341690063476562,1752540408.689652
49,"[True, False, False, True, True, False, True, False]",154,1.414612054824829,1752540410.104264
50,"[True, False, False, False, True, False, True, False]",138,0.16782736778259277,1752540410.272172
51,"[True, False, True, False, True, False, True, False]",170,1.707979440689087,1752540411.9800708
52,"[True, False, True, False, False, True, False, False]",164,0.0019893646240234375,1752540411.9825711
53,"[False, False, True, False, False, True, False, False]",36,0.13183188438415527,1752540412.113892
54,"[False, True, True, False, False, True, False, True]",101,0.6326503753662109,1752540412.7465425
55,"[False, True, False, False, False, True, False, True]",69,0.08948874473571777,1752540412.8360312
56,"[False, True, False, True, True, False, False, True]",89,0.9601542949676514,1752540413.7961855
57,"[False, False, False, True, True, False, False, True]",25,0.12224555015563965,1752540413.918431
58,"[True, False, False, True, True, False, True, False]",154,1.4088740348815918,1752540415.327305
59,"[True, False, False, False, True, False, True, False]",138,0.16520190238952637,1752540415.492507
60,"[True, False, True, False, True, False, True, False]",170,1.7103846073150635,1752540417.2028916
61,"[True, False, True, False, False, True, False, False]",164,0.001993894577026367,1752540417.2048855
62,"[False, False, True, False, False, True, False, False]",36,0.13208794593811035,1752540417.3369734
63,"[False, True, True, False, False, True, False, True]",101,0.6311032772064209,1752540417.9680767
64,"[False, True, False, False, False, True, False, True]",69,0.08808565139770508,1752540418.0561624
65,"[False, True, False, True, True, False, False, True]",89,0.9597904682159424,1752540419.0159528
66,"[False, False, False, True, True, False, False, True]",25,0.12475848197937012,1752540419.1407113
67,"[True, False, False, True, True, False, True, False]",154,1.4035606384277344,1752540420.544272
68,"[True, False, False, False, True, False, True, False]",138,0.16749262809753418,1752540420.7117646
70,"[True, False, True, False, False, True, False, False]",164,0.0019936561584472656,1752540422.421532
69,"[True, False, True, False, True, False, True, False]",170,1.7077736854553223,1752540422.4195383
71,"[False, False, True, False, False, True, False, False]",36,0.1335756778717041,1752540422.5551076
72,"[False, True, True, False, False, True, False, True]",101,0.627342700958252,1752540423.1824503
73,"[False, True, False, False, False, True, False, True]",69,0.09018516540527344,1752540423.2726355
74,"[False, True, False, True, True, False, False, True]",89,0.9621021747589111,1752540424.2347376
75,"[False, False, False, True, True, False, False, True]",25,0.12586355209350586,1752540424.3606012
76,"[True, False, False, True, True, False, True, False]",154,1.3964896202087402,1752540425.7570908
77,"[True, False, False, False, True, False, True, False]",138,0.167799711227417,1752540425.9248905
79,"[True, False, True, False, False, True, False, False]",164,0.001994609832763672,1752540427.6373105
78,"[True, False, True, False, True, False, True, False]",170,1.7104253768920898,1752540427.635316
80,"[False, False, True, False, False, True, False, False]",36,0.13307690620422363,1752540427.7703874
81,"[False, True, True, False, False, True, False, True]",101,0.6306540966033936,1752540428.4010415
82,"[False, True, False, False, False, True, False, True]",69,0.08751559257507324,1752540428.488557
83,"[False, True, False, True, True, False, False, True]",89,0.9648792743682861,1752540429.4534364
84,"[False, False, False, True, True, False, False, True]",25,0.12510180473327637,1752540429.5785382
85,"[True, False, False, True, True, False, True, False]",154,1.4000380039215088,1752540430.9785762
86,"[True, False, False, False, True, False, True, False]",138,0.16715455055236816,1752540431.1457307
87,"[True, False, True, False, False, True, False, False]",164,1.7181410789489746,1752540432.8638718
88,"[False, False, True, False, False, True, False, False]",36,0.12710237503051758,1752540432.9909742
89,"[False, True, True, False, False, True, False, True]",101,0.629364013671875,1752540433.6203382
90,"[False, True, False, False, False, True, False, True]",69,0.08922171592712402,1752540433.70956
91,"[False, True, False, True, True, False, False, True]",89,0.9634366035461426,1752540434.6729965
92,"[False, False, False, True, True, False, False, True]",25,0.12311744689941406,1752540434.796114
93,"[True, False, False, True, True, False, True, False]",154,1.3992094993591309,1752540436.1953235
94,"[True, False, False, False, True, False, True, False]",138,0.16650176048278809,1752540436.3618252
95,"[True, False, True, False, False, False, False, False]",160,1.7124857902526855,1752540438.074311
96,"[True, False, True, False, False, True, False, False]",164,0.0019948482513427734,1752540438.0763059
97,"[False, False, True, False, False, True, False, False]",36,0.13339018821716309,1752540438.209696
98,"[False, True, True, False, False, True, False, True]",101,0.6278512477874756,1752540438.8375473
99,"[False, True, False, False, False, True, False, True]",69,0.08870410919189453,1752540438.9262514
100,"[False, True, False, True, True, False, False, True]",89,0.9707820415496826,1752540439.8970335
101,"[False, False, False, True, True, False, False, True]",25,0.11664843559265137,1752540440.013682
102,"[True, False, False, True, True, False, True, False]",154,1.3988244533538818,1752540441.4125063
103,"[True, False, False, False, True, False, True, False]",138,0.1684410572052002,1752540441.5809474
104,"[True, False, True, False, True, False, True, False]",170,1.7111575603485107,1752540443.292105
452
106,"[False, False, True, False, False, True, False, False]",36,0.13346052169799805,1752540443.4275057
107,"[False, True, True, False, False, True, False, True]",101,0.6287252902984619,1752540444.056231
108,"[False, True, False, False, False, True, False, True]",69,0.0874168872833252,1752540444.143648
109,"[False, True, False, True, True, False, False, True]",89,0.9675590991973877,1752540445.111207
110,"[False, False, False, True, True, False, False, True]",25,0.12410664558410645,1752540445.2353137
111,"[True, False, False, True, True, False, True, False]",154,1.3969295024871826,1752540446.6322432
112,"[True, False, False, False, True, False, True, False]",138,0.16747426986694336,1752540446.7997174
113,"[True, False, True, False, False, False, False, False]",160,1.7128660678863525,1752540448.5125835
114,"[True, False, True, False, False, True, False, False]",164,0.0019943714141845703,1752540448.5215516
115,"[False, False, True, False, False, True, False, False]",36,0.1320946216583252,1752540448.6466725
116,"[False, True, True, False, False, True, False, True]",101,0.6279129981994629,1752540449.2745855
117,"[False, True, False, False, False, True, False, True]",69,0.08793783187866211,1752540449.3625233
118,"[False, True, False, True, True, False, False, True]",89,0.969083309173584,1752540450.3316066
119,"[False, False, False, True, True, False, False, True]",25,0.12248849868774414,1752540450.4540951
120,"[True, False, False, True, True, False, True, False]",154,1.3998115062713623,1752540451.8539066
121,"[True, False, False, False, True, False, True, False]",138,0.1685326099395752,1752540452.0224392
122,"[True, False, False, False, False, False, False, False]",128,1.6618103981018066,1752540453.6842496
123,"[True, False, True, False, False, False, False, False]",160,0.05223822593688965,1752540453.7364879
124,"[True, False, True, False, False, False, False, False]",160,30.002429485321045,1752540483.7389174
