Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, False, False, False, True]",1,4.103500843048096,1747873957.7797406
1,"[False, False, False, False, False]",0,0.35422468185424805,1747873958.1339653
2,"[False, False, True, False, False]",4,0.7349340915679932,1747873958.8688993
3,"[False, False, False, False, False]",0,0.20946478843688965,1747873959.079331
4,"[False, False, False, False, True]",1,1.2196409702301025,1747873960.298005
5,"[False, False, False, False, False]",0,0.6408557891845703,1747873960.938861
6,"[True, False, False, False, False]",16,5.690958738327026,1747873966.6298196
7,"[False, False, False, False, False]",0,1.9590070247650146,1747873968.5897965
8,"[False, False, True, False, False]",4,2.058917284011841,1747873970.647744
9,"[False, False, False, False, False]",0,0.007016181945800781,1747873970.6557617
10,"[False, False, True, False, False]",4,0.07227849960327148,1747873970.7270386
11,"[False, True, True, False, False]",12,0.04866504669189453,1747873970.7757037
12,"[False, False, True, False, False]",4,0.6419062614440918,1747873971.41761
13,"[False, False, False, False, False]",0,0.08156490325927734,1747873971.5001771
14,"[False, False, True, False, False]",4,0.6057569980621338,1747873972.1059444
15,"[False, False, False, False, False]",0,0.15098881721496582,1747873972.256959
16,"[False, False, True, False, False]",4,0.0611722469329834,1747873972.3181252
17,"[False, False, False, False, False]",0,0.027354955673217773,1747873972.3454401
18,"[False, False, False, False, True]",1,1.9586067199707031,1747873974.304046
19,"[False, False, False, False, False]",0,0.21276545524597168,1747873974.5166838
20,"[True, False, False, False, False]",16,5.286493539810181,1747873979.8033426
21,"[False, False, False, False, False]",0,1.9577383995056152,1747873981.761026
22,"[False, False, True, False, False]",4,2.0396993160247803,1747873983.7997513
23,"[False, False, False, False, False]",0,0.015999555587768555,1747873983.8157508
24,"[False, False, True, False, False]",4,0.09252476692199707,1747873983.9082756
25,"[False, True, True, False, False]",12,0.03300166130065918,1747873983.9412773
26,"[False, False, True, False, False]",4,0.7035322189331055,1747873984.6448095
27,"[False, False, False, False, False]",0,0.04500317573547363,1747873984.6898127
28,"[False, False, True, False, False]",4,0.6218898296356201,1747873985.3126912
29,"[False, False, False, False, False]",0,0.15369200706481934,1747873985.4663925
30,"[False, False, True, False, False]",4,0.06515216827392578,1747873985.5315425
31,"[False, False, False, False, False]",0,0.022533178329467773,1747873985.5550911
32,"[False, False, False, False, True]",1,1.9553568363189697,1747873987.5084367
33,"[False, False, False, False, False]",0,0.2068021297454834,1747873987.7167954
34,"[True, False, False, False, False]",16,5.415870666503906,1747873993.1321316
35,"[True, False, False, False, True]",17,1.4859447479248047,1747873994.6170542
36,"[True, False, False, False, False]",16,0.14055109024047852,1747873994.7576053
37,"[False, False, False, False, False]",0,0.3071897029876709,1747873995.0652988
38,"[False, False, False, False, True]",1,1.3266949653625488,1747873996.3923948
39,"[False, False, False, False, False]",0,0.2336864471435547,1747873996.6262078
40,"[False, False, True, False, False]",4,0.46580028533935547,1747873997.0919704
41,"[False, False, False, False, False]",0,0.02053380012512207,1747873997.1125102
42,"[False, False, True, False, False]",4,0.08443427085876465,1747873997.1969469
43,"[False, True, True, False, False]",12,0.03468823432922363,1747873997.2316332
44,"[False, True, True, False, True]",13,0.4245719909667969,1747873997.656225
45,"[False, True, True, False, False]",12,0.1339883804321289,1747873997.7921937
46,"[False, False, True, False, False]",4,0.14142179489135742,1747873997.9316213
47,"[False, False, False, False, False]",0,0.10053086280822754,1747873998.0321438
48,"[False, False, True, False, False]",4,0.5731501579284668,1747873998.605243
49,"[False, False, False, False, False]",0,0.1452488899230957,1747873998.7505407
50,"[False, False, True, False, False]",4,0.062013864517211914,1747873998.812557
51,"[False, False, False, False, False]",0,0.03356361389160156,1747873998.8461092
52,"[False, False, False, False, True]",1,1.932530403137207,1747874000.7786536
53,"[False, False, False, False, False]",0,0.20857882499694824,1747874000.9862318
54,"[False, False, False, False, False]",0,120.00125217437744,1747874120.987484
