Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, False, False, False, True]",1,1.9432389736175537,1747874698.7043083
1,"[False, False, False, False, False]",0,0.3463900089263916,1747874699.050694
2,"[False, False, False, False, True]",1,1.8499960899353027,1747874700.8996985
3,"[False, False, False, False, False]",0,0.2834186553955078,1747874701.1837196
4,"[False, False, True, False, False]",4,1.015209674835205,1747874702.1993237
5,"[False, False, False, False, False]",0,0.025588035583496094,1747874702.2249305
6,"[False, False, False, False, True]",1,0.5276563167572021,1747874702.7515712
7,"[False, False, False, False, False]",0,0.29419994354248047,1747874703.046763
8,"[False, False, False, False, True]",1,1.6418702602386475,1747874704.6886303
9,"[False, False, False, False, False]",0,0.3030431270599365,1747874704.9916737
10,"[False, False, True, False, False]",4,0.5660970211029053,1747874705.5577838
11,"[False, False, False, False, False]",0,0.18553948402404785,1747874705.742321
12,"[False, False, True, False, False]",4,0.2866377830505371,1747874706.030957
13,"[False, False, True, True, False]",6,0.03799796104431152,1747874706.0669568
14,"[False, False, True, False, False]",4,0.07514548301696777,1747874706.1421022
15,"[False, False, False, False, False]",0,0.044004201889038086,1747874706.1861064
16,"[False, False, False, False, True]",1,0.7086277008056641,1747874706.8957357
17,"[False, False, False, False, False]",0,0.36411380767822266,1747874707.258848
18,"[True, False, False, False, False]",16,1.0445075035095215,1747874708.304356
19,"[False, False, False, False, False]",0,0.06949973106384277,1747874708.3728552
20,"[True, False, False, False, False]",16,0.21046710014343262,1747874708.5839016
21,"[False, False, False, False, False]",0,0.043267250061035156,1747874708.6265895
22,"[False, False, False, False, True]",1,1.3492333889007568,1747874709.9768348
23,"[False, False, False, False, False]",0,0.11009573936462402,1747874710.0869143
24,"[True, False, False, False, False]",16,0.8482973575592041,1747874710.9352167
25,"[False, False, False, False, False]",0,0.18813276290893555,1747874711.1223488
26,"[False, False, True, False, False]",4,1.71779203414917,1747874712.8401408
27,"[False, False, True, True, False]",6,0.16989707946777344,1747874713.010038
28,"[False, False, True, False, False]",4,0.20387840270996094,1747874713.2139163
29,"[False, False, False, False, False]",0,0.13925838470458984,1747874713.3537438
30,"[False, False, True, False, False]",4,0.46408772468566895,1747874713.818263
31,"[False, False, True, True, False]",6,0.09514546394348145,1747874713.9134073
32,"[False, False, True, False, False]",4,0.1411583423614502,1747874714.0545895
33,"[False, False, True, True, False]",6,0.021696805953979492,1747874714.0762622
34,"[False, False, True, False, False]",4,0.2154393196105957,1747874714.2907023
35,"[False, False, False, False, False]",0,0.07453179359436035,1747874714.3652341
36,"[False, False, True, False, False]",4,0.433880090713501,1747874714.7991142
37,"[False, False, True, True, False]",6,0.07652688026428223,1747874714.875641
38,"[False, False, True, False, False]",4,0.5806477069854736,1747874715.4572568
39,"[False, False, False, False, False]",0,0.09225106239318848,1747874715.5505574
40,"[False, False, False, False, True]",1,0.3224637508392334,1747874715.872002
41,"[False, False, False, False, False]",0,0.3566274642944336,1747874716.2286062
42,"[False, False, True, False, False]",4,0.8774666786193848,1747874717.1061132
43,"[False, False, False, False, False]",0,0.2512483596801758,1747874717.357334
44,"[False, False, False, False, True]",1,0.5142669677734375,1747874717.870613
45,"[False, False, False, False, False]",0,0.15099120140075684,1747874718.0216043
46,"[False, False, True, False, False]",4,1.7845985889434814,1747874719.8072019
47,"[False, False, False, False, False]",0,0.37238287925720215,1747874720.1795042
48,"[False, False, False, True, False]",2,0.005924701690673828,1747874720.1855102
49,"[False, False, True, True, False]",6,0.00900411605834961,1747874720.1935146
50,"[False, False, True, False, False]",4,0.06868958473205566,1747874720.2672074
51,"[False, False, True, True, False]",6,0.013002157211303711,1747874720.276208
52,"[False, False, True, False, False]",4,0.08765888214111328,1747874720.3638241
53,"[False, False, False, False, False]",0,0.14381098747253418,1747874720.5081706
54,"[False, False, True, False, False]",4,0.022614717483520508,1747874720.5309217
55,"[False, False, False, False, False]",0,0.06483244895935059,1747874720.5951226
56,"[False, False, False, False, True]",1,0.801990270614624,1747874721.3961136
57,"[False, False, False, False, False]",0,0.1914691925048828,1747874721.5875828
58,"[False, False, False, False, True]",1,9.60948634147644,1747874731.1970692
59,"[False, False, False, False, False]",0,0.31510138511657715,1747874731.51308
60,"[True, False, False, False, False]",16,0.23362946510314941,1747874731.7468297
61,"[True, False, False, False, True]",17,0.280975341796875,1747874732.0277634
62,"[True, False, False, False, False]",16,0.22629547119140625,1747874732.2540576
63,"[True, False, True, False, False]",20,0.24439692497253418,1747874732.4984674
64,"[True, False, False, False, False]",16,0.3333418369293213,1747874732.8308096
65,"[True, False, False, False, True]",17,0.43688035011291504,1747874733.268571
66,"[True, False, False, False, False]",16,0.32755613327026367,1747874733.5962467
67,"[False, False, False, False, False]",0,0.12157940864562988,1747874733.7178264
68,"[False, False, True, False, False]",4,0.4090573787689209,1747874734.1268697
69,"[False, False, False, False, False]",0,0.24701380729675293,1747874734.373894
70,"[False, False, False, False, True]",1,0.7785046100616455,1747874735.1529372
71,"[False, False, False, False, False]",0,0.2991180419921875,1747874735.4514887
72,"[False, False, True, False, False]",4,0.30472683906555176,1747874735.7562475
73,"[False, False, False, False, False]",0,0.0179903507232666,1747874735.774234
74,"[False, False, True, False, False]",4,0.08238506317138672,1747874735.856621
