Passo,Step,Valor do Passo,Duracao (s),Timestamp
94,"[True, False, False, False, True, False, True, False]",138,0.38649630546569824,1752094979.146644
96,"[True, False, True, False, False, True, False, False]",164,0.0019989013671875,1752094982.5654013
95,"[True, False, True, False, True, False, True, False]",170,3.4167582988739014,1752094982.5634024
97,"[False, False, True, False, False, True, False, False]",36,0.45880627632141113,1752094983.0242076
98,"[False, False, False, False, False, True, False, False]",4,0.03589677810668945,1752094983.0601044
99,"[False, True, False, False, False, True, False, True]",69,5.8335535526275635,1752094988.893658
100,"[False, True, True, False, False, True, False, True]",101,0.1993696689605713,1752094989.0930276
101,"[False, True, False, False, False, True, False, True]",69,0.5524368286132812,1752094989.6454644
102,"[False, True, False, True, True, False, False, True]",89,5.116026878356934,1752094994.7614913
103,"[False, False, False, True, True, False, False, True]",25,0.14818549156188965,1752094994.9096768
104,"[True, False, False, True, True, False, True, False]",154,3.0456955432891846,1752094997.9553723
105,"[True, False, False, False, True, False, True, False]",138,0.3924882411956787,1752094998.3478606
106,"[True, False, True, False, True, False, True, False]",170,3.4272475242614746,1752095001.775108
107,"[True, False, True, False, False, True, False, False]",164,0.0019989013671875,1752095001.777107
108,"[False, False, True, False, False, True, False, False]",36,0.4592702388763428,1752095002.2363772
109,"[False, False, False, False, False, True, False, False]",4,0.036550045013427734,1752095002.2729273
110,"[False, True, False, False, False, True, False, True]",69,5.85994815826416,1752095008.1328754
111,"[False, True, True, False, False, True, False, True]",101,0.20520257949829102,1752095008.338078
112,"[False, True, False, False, False, True, False, True]",69,0.5567021369934082,1752095008.8947802
113,"[False, True, False, True, True, False, False, True]",89,5.26774263381958,1752095014.1625228
114,"[False, False, False, True, True, False, False, True]",25,0.14467358589172363,1752095014.3071964
115,"[True, False, False, True, True, False, True, False]",154,3.061793804168701,1752095017.3689902
116,"[True, False, False, False, True, False, True, False]",138,0.39262890815734863,1752095017.761619
117,"[True, False, True, False, True, False, True, False]",170,3.4429502487182617,1752095021.2045693
118,"[True, False, True, False, False, True, False, False]",164,0.001993417739868164,1752095021.2065628
119,"[False, False, True, False, False, True, False, False]",36,0.46192073822021484,1752095021.6684835
120,"[False, False, False, False, False, True, False, False]",4,0.041716814041137695,1752095021.7102003
121,"[False, False, False, False, False, False, False, False]",0,2.095210075378418,1752095023.8054104
122,"[False, True, False, False, False, False, False, False]",64,3.7930924892425537,1752095027.5985029
123,"[False, True, False, False, False, False, False, False]",64,30.000114917755127,1752095057.5986178
