Passo,Step,Valor do Passo,Duracao (s),Timestamp
0,"[False, True, False, False, False, True, True, False]",70,8.932249307632446,1751931904.4540439
1,"[False, False, False, False, False, True, True, False]",6,1.9768187999725342,1751931906.4308627
2,"[False, False, False, False, True, True, True, False]",14,1.8508942127227783,1751931908.2817569
3,"[False, False, False, False, False, True, True, False]",6,0.04151511192321777,1751931908.323272
4,"[False, False, False, True, False, True, True, False]",22,0.06784892082214355,1751931908.391121
5,"[False, False, False, False, False, True, True, False]",6,0.03987455368041992,1751931908.4309955
6,"[False, False, True, False, False, True, True, False]",38,0.1814255714416504,1751931908.612421
7,"[False, False, True, False, False, True, False, True]",37,0.8235082626342773,1751931909.4359293
8,"[False, False, True, False, False, False, False, True]",33,0.22120070457458496,1751931909.65713
9,"[False, False, True, False, False, False, True, False]",34,1.5480046272277832,1751931911.2051346
10,"[False, False, True, False, False, True, True, False]",38,0.19041776657104492,1751931911.3955524
11,"[False, False, False, False, False, True, True, False]",6,0.8859655857086182,1751931912.281518
12,"[True, False, False, False, False, True, True, False]",134,2.8288979530334473,1751931915.110416
13,"[False, False, False, False, False, True, True, False]",6,0.250591516494751,1751931915.3610075
14,"[False, True, False, False, False, True, True, False]",70,2.6321780681610107,1751931917.9931855
15,"[False, False, False, False, False, True, True, False]",6,1.9411165714263916,1751931919.934302
16,"[False, False, False, False, True, True, True, False]",14,1.8468661308288574,1751931921.7811682
17,"[False, False, False, False, False, True, True, False]",6,0.04185938835144043,1751931921.8230276
18,"[False, False, False, True, False, True, True, False]",22,0.06828999519348145,1751931921.8913176
19,"[False, False, False, False, False, True, True, False]",6,0.05182695388793945,1751931921.9431446
20,"[False, False, True, False, False, True, True, False]",38,0.18444204330444336,1751931922.1275866
21,"[False, False, True, False, False, True, False, True]",37,0.765495777130127,1751931922.8930824
22,"[False, False, True, False, False, False, False, True]",33,0.22065520286560059,1751931923.1137376
23,"[False, False, True, False, False, False, True, False]",34,1.3493902683258057,1751931924.4631279
24,"[False, False, True, False, False, True, True, False]",38,0.19170522689819336,1751931924.654833
25,"[False, False, False, False, False, True, True, False]",6,0.8775701522827148,1751931925.5324032
26,"[False, True, False, False, False, True, True, False]",70,2.378880262374878,1751931927.9112835
27,"[True, True, False, False, False, True, True, False]",198,0.4565713405609131,1751931928.3678548
28,"[False, True, False, False, False, True, True, False]",70,0.21902132034301758,1751931928.5868762
29,"[False, False, False, False, False, True, True, False]",6,1.23368501663208,1751931929.8205612
30,"[False, False, False, False, True, True, True, False]",14,1.8419086933135986,1751931931.6624699
