Passo,Step,Valor do Passo,Duracao (s),Timestamp
41,"[False, False, False, False]",0,1.999887466430664,1752541954.8945653
42,"[False, True, False, False]",4,0.001995563507080078,1752541954.896561
43,"[False, True, False, True]",5,2.0017125606536865,1752541956.8982735
44,"[True, False, False, True]",9,2.0002601146698,1752541958.8985336
45,"[True, False, True, False]",10,2.0012524127960205,1752541960.899786
46,"[False, False, False, False]",0,2.0000429153442383,1752541962.899829
47,"[False, True, False, False]",4,0.0019478797912597656,1752541962.9017768
48,"[False, True, False, True]",5,1.9996001720428467,1752541964.901377
49,"[True, False, False, True]",9,2.00167179107666,1752541966.9030488
50,"[True, False, True, False]",10,1.9993653297424316,1752541968.902414
51,"[False, False, False, False]",0,2.0011918544769287,1752541970.903606
52,"[False, True, False, False]",4,0.0039403438568115234,1752541970.908548
53,"[False, True, False, True]",5,1.9978232383728027,1752541972.9053695
54,"[True, False, False, True]",9,2.000321865081787,1752541974.9056914
55,"[True, False, True, False]",10,2.0001447200775146,1752541976.905836
56,"[False, True, False, False]",4,2.0024969577789307,1752541978.908333
57,"[False, True, False, True]",5,2.001349925994873,1752541980.909683
58,"[True, False, False, True]",9,1.999054193496704,1752541982.9087372
59,"[True, False, True, False]",10,2.0009102821350098,1752541984.9096475
60,"[False, False, False, False]",0,2.001112222671509,1752541986.9107597
61,"[False, True, False, False]",4,0.0019948482513427734,1752541986.9127545
62,"[False, True, False, True]",5,2.0002870559692383,1752541988.9130416
63,"[True, False, False, True]",9,1.9995646476745605,1752541990.9126062
64,"[True, False, True, False]",10,2.000063419342041,1752541992.9126697
65,"[False, False, False, False]",0,2.0023961067199707,1752541994.9150658
66,"[False, True, False, False]",4,0.001989126205444336,1752541994.917055
67,"[False, True, False, True]",5,2.000412702560425,1752541996.9174676
68,"[True, False, False, True]",9,1.9997811317443848,1752541998.9172487
69,"[True, False, True, False]",10,2.0003323554992676,1752542000.917581
70,"[False, True, False, False]",4,2.0006775856018066,1752542002.9182587
71,"[False, True, False, True]",5,2.002573013305664,1752542004.9208317
72,"[True, False, False, True]",9,1.9986050128936768,1752542006.9194367
73,"[True, False, True, False]",10,1.9992828369140625,1752542008.9187195
75,"[False, True, False, False]",4,0.0020079612731933594,1752542010.9212098
74,"[False, False, False, False]",0,2.0004823207855225,1752542010.9192019
76,"[False, True, False, True]",5,2.001361846923828,1752542012.9225717
77,"[True, False, False, True]",9,2.0019021034240723,1752542014.9244738
78,"[True, False, True, False]",10,1.9973230361938477,1752542016.9217968
79,"[False, False, False, False]",0,2.0013821125030518,1752542018.923179
80,"[False, True, False, False]",4,0.0019927024841308594,1752542018.9251716
81,"[False, True, False, True]",5,1.9993352890014648,1752542020.924507
82,"[True, False, False, True]",9,2.0008444786071777,1752542022.9253514
83,"[True, False, True, False]",10,2.000115394592285,1752542024.9254668
84,"[False, False, False, False]",0,2.001791477203369,1752542026.9272583
85,"[False, True, False, False]",4,0.001981496810913086,1752542026.9292397
86,"[False, True, False, True]",5,1.9993033409118652,1752542028.928543
87,"[True, False, False, True]",9,2.0011913776397705,1752542030.9297345
88,"[True, False, True, False]",10,1.9994804859161377,1752542032.929215
89,"[False, False, False, False]",0,2.000905752182007,1752542034.9301207
90,"[False, True, False, False]",4,0.0019931793212890625,1752542034.932114
91,"[False, True, False, True]",5,2.0012967586517334,1752542036.9334106
92,"[True, False, False, True]",9,1.9986071586608887,1752542038.9320178
93,"[False, False, False, False]",0,0.41513967514038086,1752542039.3471575
94,"[False, False, False, False]",0,30.000237703323364,1752542069.3473952
