Passo,Step,Valor do Passo,Duracao (s),Timestamp
198,"[True, False, True, False, False, True, False, False]",164,0.0039861202239990234,1752098431.9295006
199,"[True, False, False, False, False, True, False, False]",132,0.04143047332763672,1752098431.970931
200,"[False, False, False, False, False, True, False, False]",4,0.05581402778625488,1752098432.026745
201,"[False, True, False, False, False, True, False, True]",69,0.5407090187072754,1752098432.567454
202,"[False, True, True, False, False, True, False, True]",101,0.29002809524536133,1752098432.8574822
203,"[False, True, False, False, False, True, False, True]",69,0.058791399002075195,1752098432.9162736
204,"[False, True, False, True, True, False, False, True]",89,0.15503883361816406,1752098433.0713124
205,"[False, False, False, True, True, False, False, True]",25,0.07145261764526367,1752098433.142765
206,"[False, False, False, False, True, False, False, True]",9,0.050348758697509766,1752098433.1931138
207,"[True, False, False, False, True, False, True, False]",138,0.20669126510620117,1752098433.399805
208,"[True, False, False, True, True, False, True, False]",154,0.08921575546264648,1752098433.4890208
209,"[True, False, False, False, True, False, True, False]",138,0.04537701606750488,1752098433.5343978
210,"[True, False, True, False, False, False, False, False]",160,0.11330318450927734,1752098433.647701
211,"[True, False, True, False, False, True, False, False]",164,0.0019335746765136719,1752098433.6496346
212,"[True, False, False, False, False, True, False, False]",132,0.04002070426940918,1752098433.6896553
213,"[False, False, False, False, False, True, False, False]",4,0.057389259338378906,1752098433.7470446
214,"[False, True, False, False, False, True, False, True]",69,0.5425455570220947,1752098434.2895901
215,"[False, True, True, False, False, True, False, True]",101,0.2951672077178955,1752098434.5847573
216,"[False, True, False, False, False, True, False, True]",69,0.05187559127807617,1752098434.636633
217,"[False, True, False, True, True, False, False, True]",89,0.15848255157470703,1752098434.7951155
218,"[False, False, False, True, True, False, False, True]",25,0.07135748863220215,1752098434.866473
219,"[False, False, False, False, True, False, False, True]",9,0.04987311363220215,1752098434.916346
220,"[True, False, False, False, True, False, True, False]",138,0.20688724517822266,1752098435.1232333
221,"[True, False, False, True, True, False, True, False]",154,0.08878970146179199,1752098435.212023
222,"[True, False, False, False, True, False, True, False]",138,0.04536557197570801,1752098435.2573886
223,"[True, False, True, False, True, False, True, False]",170,0.11374998092651367,1752098435.3711386
224,"[True, False, True, False, False, True, False, False]",164,0.0019385814666748047,1752098435.3730772
225,"[True, False, False, False, False, True, False, False]",132,0.041428565979003906,1752098435.4145057
226,"[False, False, False, False, False, True, False, False]",4,0.05751609802246094,1752098435.4720218
227,"[False, True, False, False, False, True, False, True]",69,0.5427424907684326,1752098436.0147643
228,"[False, True, True, False, False, True, False, True]",101,0.2890963554382324,1752098436.3038607
229,"[False, True, False, False, False, True, False, True]",69,0.05703473091125488,1752098436.3608954
230,"[False, True, False, True, True, False, False, True]",89,0.15915369987487793,1752098436.520049
231,"[False, False, False, True, True, False, False, True]",25,0.06862306594848633,1752098436.5886722
232,"[False, False, False, False, True, False, False, True]",9,0.052216529846191406,1752098436.6408887
233,"[True, False, False, False, True, False, True, False]",138,0.2059767246246338,1752098436.8468654
234,"[True, False, False, True, True, False, True, False]",154,0.08932971954345703,1752098436.9361951
235,"[True, False, False, False, True, False, True, False]",138,0.04536032676696777,1752098436.9815555
236,"[True, False, True, False, False, False, False, False]",160,0.1141507625579834,1752098437.0957062
237,"[True, False, True, False, False, True, False, False]",164,0.001993417739868164,1752098437.0976996
238,"[True, False, False, False, False, True, False, False]",132,0.04056501388549805,1752098437.1382647
239,"[False, False, False, False, False, True, False, False]",4,0.05965852737426758,1752098437.1979232
240,"[False, True, False, False, False, True, False, True]",69,0.5374972820281982,1752098437.7354205
241,"[False, True, True, False, False, True, False, True]",101,0.2891364097595215,1752098438.0245569
242,"[False, True, False, False, False, True, False, True]",69,0.05844998359680176,1752098438.0830069
243,"[False, True, False, True, True, False, False, True]",89,0.15752196311950684,1752098438.2405288
244,"[False, False, False, True, True, False, False, True]",25,0.06996488571166992,1752098438.3104937
245,"[False, False, False, False, True, False, False, True]",9,0.05221199989318848,1752098438.3627057
246,"[True, False, False, False, True, False, True, False]",138,0.20476198196411133,1752098438.5674677
247,"[True, False, False, True, True, False, True, False]",154,0.09061002731323242,1752098438.6580777
248,"[True, False, False, False, True, False, True, False]",138,0.0507967472076416,1752098438.7088745
249,"[True, False, True, False, True, False, True, False]",170,0.10803413391113281,1752098438.8169086
250,"[True, False, True, False, False, True, False, False]",164,0.0023801326751708984,1752098438.8192887
251,"[True, False, False, False, False, True, False, False]",132,0.03940320014953613,1752098438.858692
252,"[False, False, False, False, False, True, False, False]",4,0.057471513748168945,1752098438.9161634
253,"[False, True, False, False, False, True, False, True]",69,0.5426361560821533,1752098439.4587996
254,"[False, True, True, False, False, True, False, True]",101,0.29013991355895996,1752098439.7489395
255,"[False, True, False, False, False, True, False, True]",69,0.05768728256225586,1752098439.8066268
256,"[False, True, False, True, True, False, False, True]",89,0.15851545333862305,1752098439.9656434
257,"[False, False, False, True, True, False, False, True]",25,0.06976914405822754,1752098440.0349114
258,"[False, False, False, False, True, False, False, True]",9,0.051225900650024414,1752098440.0861373
259,"[True, False, False, False, True, False, True, False]",138,0.20641875267028809,1752098440.292556
260,"[True, False, False, True, True, False, True, False]",154,0.08910655975341797,1752098440.3816626
